ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8132151,0.8541,0.50597568,0.6735636,-5.672517,0.35795204,ADCYAP1R1,ADCYAP receptor type I
7964642,0.8541,0.50604789,0.6734484,-5.67259,0.0460206,LINC01465,long intergenic non-protein coding RNA 1465
8113429,0.8541,0.50605287,0.6734404,-5.672595,0.02008919,,
8106350,0.8541,0.50606462,0.6734217,-5.672607,0.16347943,,
8103222,0.8541,0.50609259,0.673377,-5.672635,0.0299664,RPS3A,ribosomal protein S3A
7903186,0.8541,0.50613479,0.6733097,-5.672677,0.02200656,,
8000941,0.8541,0.50616604,0.6732598,-5.672709,0.03747826,ZNF629,zinc finger protein 629
8174841,0.8541,0.50617407,0.673247,-5.672717,0.04459524,CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,"cancer/testis antigen family 47, member A12///cancer/testis antigen family 47, member A1///cancer/testis antigen family 47, member A2///cancer/testis antigen family 47, member A3///cancer/testis antigen family 47, member A4///cancer/testis antigen family 47, member A5///cancer/testis antigen family 47, member A6///cancer/testis antigen family 47, member A8///cancer/testis antigen family 47, member A9///cancer/testis antigen family 47, member A10///cancer/testis antigen family 47, member A7///cancer/testis antigen family 47, member B1///cancer/testis antigen family 47, member A11"
8097435,0.8541,0.50618891,-0.6732233,-5.672732,-0.17981379,C4orf33,chromosome 4 open reading frame 33
8068083,0.8541,0.50624591,-0.6731324,-5.67279,-0.10492868,MAP3K7CL,MAP3K7 C-terminal like
8116384,0.8541,0.50625413,0.6731193,-5.672798,0.03237444,RASGEF1C,RasGEF domain family member 1C
8149109,0.8541,0.50626123,0.673108,-5.672805,0.02239084,DEFA4,defensin alpha 4
8151136,0.8541,0.50627244,-0.6730901,-5.672817,-0.0843276,COPS5,COP9 signalosome subunit 5
7976292,0.8541,0.50632249,-0.6730102,-5.672867,-0.09390868,RIN3,Ras and Rab interactor 3
8005726,0.8541,0.50635088,-0.6729649,-5.672896,-0.04954533,KCNJ18///KCNJ12,potassium voltage-gated channel subfamily J member 18///potassium voltage-gated channel subfamily J member 12
8176373,0.8541,0.50641409,0.6728641,-5.67296,0.02776528,,
8139033,0.8541,0.50652372,0.6726893,-5.67307,0.06231683,AOAH,acyloxyacyl hydrolase
7933537,0.8541,0.50655414,0.6726407,-5.673101,0.06080245,OGDHL,oxoglutarate dehydrogenase-like
7985087,0.8541,0.50655766,0.6726351,-5.673105,0.01497136,,
7978923,0.8541,0.50656617,-0.6726216,-5.673113,-0.09251617,VCPKMT,valosin containing protein lysine methyltransferase
7951165,0.8541,0.50658925,0.6725848,-5.673136,0.43701733,PGR,progesterone receptor
7951633,0.8541,0.50664789,-0.6724912,-5.673196,-0.09353241,ALG9,"ALG9, alpha-1,2-mannosyltransferase"
8152280,0.8541,0.50666809,-0.672459,-5.673216,-0.2496629,LRP12,LDL receptor related protein 12
7991766,0.8541,0.50670602,0.6723985,-5.673254,0.04091895,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
8063408,0.8541,0.50677647,-0.6722862,-5.673325,-0.12442512,,
8137048,0.8541,0.50679471,0.6722571,-5.673344,0.02968245,,
7998072,0.8541,0.50681868,0.6722189,-5.673368,0.05461409,DEF8,differentially expressed in FDCP 8 homolog
7991465,0.8541,0.50682511,0.6722087,-5.673374,0.09524526,,
7906904,0.8541,0.50684933,-0.67217,-5.673399,-0.16704591,HSD17B7P2///HSD17B7,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2///hydroxysteroid 17-beta dehydrogenase 7
7939581,0.8541,0.50686656,-0.6721426,-5.673416,-0.03966609,LOC399886,uncharacterized LOC399886
7918550,0.8541,0.50689164,-0.6721026,-5.673441,-0.14194092,,
8176508,0.8541,0.5069241,0.6720508,-5.673474,0.02809768,TSPY10///TSPY4///TSPY3///TSPY2///TSPY1,"testis specific protein, Y-linked 10///testis specific protein, Y-linked 4///testis specific protein, Y-linked 3///testis specific protein, Y-linked 2///testis specific protein, Y-linked 1"
7911444,0.8541,0.50692556,-0.6720485,-5.673476,-0.05440958,UBE2J2,ubiquitin conjugating enzyme E2 J2
8122634,0.8541,0.50693622,-0.6720315,-5.673486,-0.17834932,SAMD5,sterile alpha motif domain containing 5
7927706,0.8541,0.50697904,0.6719633,-5.67353,0.2525191,,
7899790,0.8542,0.50702722,0.6718864,-5.673578,0.11477789,TSSK3,testis specific serine kinase 3
8130003,0.8542,0.50707633,-0.6718082,-5.673628,-0.13436977,SF3B5,splicing factor 3b subunit 5
7943760,0.8542,0.50709927,-0.6717716,-5.673651,-0.08204077,SIK2,salt inducible kinase 2
7898211,0.8542,0.5071276,-0.6717265,-5.673679,-0.07225145,DDI2///RSC1A1,"DNA damage inducible 1 homolog 2///regulatory solute carrier protein, family 1, member 1"
8021914,0.8542,0.50713684,0.6717117,-5.673689,0.06364092,ADNP2,ADNP homeobox 2
7900635,0.8542,0.507169,-0.6716605,-5.673721,-0.24492481,FAM183A,family with sequence similarity 183 member A
8105899,0.8543,0.50729887,0.6714535,-5.673852,0.42955608,MARVELD2,MARVEL domain containing 2
8131957,0.8543,0.50732253,-0.6714158,-5.673876,-0.08047243,SNX10,sorting nexin 10
7979328,0.8543,0.50732638,0.6714097,-5.673879,0.06850162,ATG14,autophagy related 14
8092621,0.8543,0.50741109,-0.6712747,-5.673965,-0.08783052,CRYGS///CRYGS,crystallin gamma S///crystallin gamma S
8148978,0.8543,0.50741129,0.6712744,-5.673965,0.09787686,ERICH1,glutamate rich 1
8145490,0.8543,0.50744927,-0.6712138,-5.674003,-0.07176035,PTK2B,protein tyrosine kinase 2 beta
8106303,0.8543,0.50748908,-0.6711504,-5.674043,-0.10725288,POLK,DNA polymerase kappa
7926875,0.8543,0.50754793,0.6710567,-5.674102,0.21863192,BAMBI,BMP and activin membrane bound inhibitor
8051322,0.8543,0.50754968,0.6710539,-5.674104,0.04036253,XDH,xanthine dehydrogenase
7946380,0.8543,0.50756203,0.6710342,-5.674117,0.03785592,TRIM66,tripartite motif containing 66
7924619,0.8545,0.50768505,-0.6708382,-5.67424,-0.07556758,ENAH,enabled homolog (Drosophila)
7960464,0.8545,0.50770752,-0.6708024,-5.674263,-0.52027305,VWF,von Willebrand factor
7906728,0.8545,0.50773598,-0.6707571,-5.674291,-0.04471638,TOMM40L,translocase of outer mitochondrial membrane 40 like
8113037,0.8545,0.50781094,0.6706377,-5.674367,0.0166405,LINC00461///MIR9-2,long intergenic non-protein coding RNA 461///microRNA 9-2
7899595,0.8546,0.50790027,0.6704955,-5.674457,0.0314143,MATN1-AS1,MATN1 antisense RNA 1
7905631,0.8547,0.50797321,0.6703793,-5.67453,0.07475661,INTS3,integrator complex subunit 3
8066985,0.8547,0.50805679,0.6702462,-5.674614,0.0537557,FAM65C,family with sequence similarity 65 member C
8133293,0.8547,0.50805719,0.6702456,-5.674614,0.03430662,FKBP6,FK506 binding protein 6
8008064,0.8547,0.50810353,0.6701718,-5.674661,0.07270717,PNPO,pyridoxamine 5'-phosphate oxidase
8115368,0.8547,0.50811609,0.6701518,-5.674673,0.22514549,NMUR2,neuromedin U receptor 2
7918416,0.8547,0.50815697,0.6700867,-5.674714,0.04250796,ALX3,ALX homeobox 3
7972803,0.8547,0.50817454,0.6700587,-5.674732,0.27847961,,
8066981,0.8547,0.50820768,0.670006,-5.674765,0.03227074,,
8092834,0.8547,0.50825026,0.6699382,-5.674808,0.05620312,,
8067867,0.8547,0.50825972,0.6699231,-5.674818,0.05488061,,
8139873,0.8548,0.50830904,0.6698446,-5.674867,0.05523776,LINC00174,long intergenic non-protein coding RNA 174
8114443,0.8548,0.50841729,-0.6696723,-5.674976,-0.0691944,ETF1,eukaryotic translation termination factor 1
8097790,0.8548,0.50846305,0.6695995,-5.675022,0.04721933,,
7943943,0.8548,0.50848271,0.6695682,-5.675041,0.04947639,ANKK1,ankyrin repeat and kinase domain containing 1
8172395,0.8548,0.50852003,0.6695088,-5.675079,0.17291391,,
8066542,0.8548,0.50852884,0.6694948,-5.675087,0.20106479,EPPIN-WFDC6///EPPIN,EPPIN-WFDC6 readthrough///epididymal peptidase inhibitor
8167880,0.8548,0.50857725,0.6694178,-5.675136,0.04386582,PAGE5,PAGE family member 5
8016519,0.8548,0.50864578,-0.6693087,-5.675205,-0.05814007,,
8113551,0.8548,0.50864735,-0.6693062,-5.675206,-0.0902236,MCC,mutated in colorectal cancers
8068057,0.8548,0.50866544,0.6692774,-5.675224,0.03675604,LINC00161,long intergenic non-protein coding RNA 161
8053330,0.8548,0.5086902,0.669238,-5.675249,0.01979752,REG1B,regenerating family member 1 beta
8001552,0.8548,0.50869354,-0.6692327,-5.675253,-0.04704119,CIAPIN1,cytokine induced apoptosis inhibitor 1
7954503,0.8548,0.50870691,0.6692114,-5.675266,0.12668227,MED21,mediator complex subunit 21
8170921,0.8548,0.5087271,-0.6691793,-5.675286,-0.05378489,PLXNA3,plexin A3
8095854,0.8548,0.50877498,-0.6691031,-5.675334,-0.21162735,Sep-11,septin 11
8047217,0.8548,0.5087863,-0.6690851,-5.675345,-0.09393161,COQ10B,coenzyme Q10B
8033587,0.8549,0.5088416,0.6689972,-5.675401,0.04305382,PRAM1,PML-RARA regulated adaptor molecule 1
8134091,0.8549,0.50889527,0.6689118,-5.675455,0.12946101,CLDN12,claudin 12
8161509,0.8549,0.50891632,-0.6688783,-5.675476,-0.08190601,FRG1JP///LOC283788,"FSHD region gene 1 family member J, pseudogene///FSHD region gene 1 pseudogene"
7917151,0.8549,0.50897379,-0.6687869,-5.675533,-0.0440573,NEXN-AS1,NEXN antisense RNA 1
7995419,0.855,0.50906401,-0.6686434,-5.675624,-0.03460352,,
8133202,0.8553,0.50928402,-0.6682935,-5.675844,-0.08195321,TYW1,tRNA-yW synthesizing protein 1 homolog
8024038,0.8553,0.50928673,-0.6682892,-5.675846,-0.05001032,AZU1,azurocidin 1
7957530,0.8553,0.50932787,0.6682238,-5.675887,0.01897173,LOC400590,uncharacterized LOC400590
8178225,0.8553,0.50936511,-0.6681646,-5.675925,-0.06877408,SLC39A7,solute carrier family 39 member 7
7979804,0.8553,0.509471,-0.6679962,-5.676031,-0.09226365,,
8083146,0.8553,0.50950852,0.6679365,-5.676068,0.32761234,PLS1,plastin 1
7978174,0.8553,0.50951295,-0.6679295,-5.676073,-0.08078346,MDP1///CHMP4A,magnesium dependent phosphatase 1///charged multivesicular body protein 4A
8100576,0.8553,0.50953932,0.6678876,-5.676099,0.01652096,,
8163637,0.8553,0.50958477,-0.6678153,-5.676144,-0.20098403,TNC,tenascin C
8010778,0.8553,0.5096457,0.6677185,-5.676205,0.06980433,,
7948656,0.8553,0.5096871,-0.6676527,-5.676246,-0.11692712,FTH1,ferritin heavy chain 1
7989659,0.8553,0.50970418,-0.6676255,-5.676264,-0.0578327,,
8103094,0.8553,0.50971732,0.6676047,-5.676277,0.09568295,NR3C2,nuclear receptor subfamily 3 group C member 2
8146460,0.8553,0.50976332,-0.6675315,-5.676323,-0.17499026,,
7960771,0.8553,0.50977456,0.6675137,-5.676334,0.03720999,CD163L1,CD163 molecule like 1
7949615,0.8553,0.50977504,-0.6675129,-5.676334,-0.05384931,B4GAT1,"beta-1,4-glucuronyltransferase 1"
8103892,0.8553,0.50978948,0.66749,-5.676349,0.0878422,,
8142685,0.8553,0.50981487,-0.6674496,-5.676374,-0.06273043,TMEM229A,transmembrane protein 229A
8174872,0.8553,0.50987124,0.66736,-5.67643,0.04402493,CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,"cancer/testis antigen family 47, member A12///cancer/testis antigen family 47, member A1///cancer/testis antigen family 47, member A2///cancer/testis antigen family 47, member A3///cancer/testis antigen family 47, member A4///cancer/testis antigen family 47, member A5///cancer/testis antigen family 47, member A6///cancer/testis antigen family 47, member A8///cancer/testis antigen family 47, member A9///cancer/testis antigen family 47, member A10///cancer/testis antigen family 47, member A7///cancer/testis antigen family 47, member B1///cancer/testis antigen family 47, member A11"
8039409,0.8553,0.50990967,0.667299,-5.676469,0.0553646,TMEM86B,transmembrane protein 86B
7937148,0.8553,0.50994102,0.6672492,-5.6765,0.01986725,MIR202HG///MIR202,MIR202 host gene///microRNA 202
8049847,0.8553,0.50994784,-0.6672383,-5.676507,-0.05890818,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
8024323,0.8553,0.50995339,0.6672295,-5.676512,0.03988307,REEP6,receptor accessory protein 6
8056376,0.8553,0.50995705,-0.6672237,-5.676516,-0.04929302,SCN3A,sodium voltage-gated channel alpha subunit 3
8129985,0.8553,0.50999277,0.6671669,-5.676552,0.22969828,PLAGL1,PLAG1 like zinc finger 1
7940580,0.8553,0.50999549,0.6671626,-5.676554,0.08012694,,
8149500,0.8553,0.51006187,0.6670571,-5.676621,0.1356678,MTUS1,microtubule associated tumor suppressor 1
7921367,0.8553,0.51006753,0.6670481,-5.676626,0.02882061,SPTA1,"spectrin alpha, erythrocytic 1"
8073943,0.8554,0.51013995,-0.6669331,-5.676698,-0.06598385,ZBED4,zinc finger BED-type containing 4
7962185,0.8554,0.51018033,0.6668689,-5.676739,0.21134271,AMN1,antagonist of mitotic exit network 1 homolog
8031200,0.8554,0.51026986,0.6667267,-5.676828,0.03285703,KIR3DX1,"killer cell immunoglobulin like receptor, three Ig domains X1"
8128818,0.8554,0.51030582,-0.6666696,-5.676864,-0.13411101,WASF1,WAS protein family member 1
7956076,0.8554,0.51031827,-0.6666498,-5.676876,-0.10766523,CDK2,cyclin dependent kinase 2
8088436,0.8554,0.5103926,-0.6665318,-5.67695,-0.04307862,C3orf67,chromosome 3 open reading frame 67
7972745,0.8554,0.51045898,0.6664264,-5.677016,0.04471304,IRS2,insulin receptor substrate 2
8086797,0.8554,0.51048231,0.6663893,-5.67704,0.02901106,,
8172158,0.8554,0.51051494,-0.6663375,-5.677072,-0.14294692,CASK,calcium/calmodulin dependent serine protein kinase
7995033,0.8554,0.51051725,0.6663338,-5.677074,0.0364986,ZNF646,zinc finger protein 646
8050293,0.8554,0.51061898,0.6661723,-5.677176,0.03123925,FLJ33534,uncharacterized LOC285150
8092418,0.8554,0.51063212,-0.6661514,-5.677189,-0.1022511,ABCC5,ATP binding cassette subfamily C member 5
8090018,0.8554,0.51069495,-0.6660517,-5.677251,-0.12442902,PARP9,poly(ADP-ribose) polymerase family member 9
7998872,0.8554,0.51073647,0.6659857,-5.677293,0.04723168,PRSS30P,"protease, serine, 30 pseudogene"
8117470,0.8554,0.51079248,0.6658968,-5.677348,0.06156022,BTN2A3P,"butyrophilin subfamily 2 member A3, pseudogene"
7981573,0.8554,0.51079311,-0.6658958,-5.677349,-0.03905949,BRF1,"BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit"
8055247,0.8554,0.51080186,0.6658819,-5.677358,0.0547364,,
7962608,0.8554,0.51082963,0.6658378,-5.677385,0.05508351,ENDOU,"endonuclease, poly(U) specific"
8074223,0.8554,0.51084145,0.6658191,-5.677397,0.04228454,CECR6,"cat eye syndrome chromosome region, candidate 6"
8148515,0.8554,0.5108446,0.6658141,-5.6774,0.08860721,,
7910539,0.8554,0.51086364,0.6657839,-5.677419,0.07291016,SPRTN,SprT-like N-terminal domain
7911796,0.8554,0.51086636,0.6657795,-5.677422,0.04274042,LINC00982,long intergenic non-protein coding RNA 982
8017139,0.8554,0.51088314,0.6657529,-5.677439,0.01884571,MIR301A,microRNA 301a
8162283,0.8554,0.51088415,0.6657513,-5.67744,0.09481365,ROR2,receptor tyrosine kinase like orphan receptor 2
8032509,0.8554,0.51092248,0.6656905,-5.677478,0.0897232,GNG7,G protein subunit gamma 7
7946977,0.8554,0.51092442,-0.6656874,-5.67748,-0.03331851,SAA2-SAA4///SAA4,"SAA2-SAA4 readthrough///serum amyloid A4, constitutive"
8010664,0.8554,0.5109597,-0.6656314,-5.677515,-0.06223255,MRPL12,mitochondrial ribosomal protein L12
8082928,0.8554,0.51096965,-0.6656156,-5.677525,-0.03301812,CLDN18,claudin 18
7934968,0.8554,0.51100493,0.6655596,-5.67756,0.0299565,,
8015187,0.8554,0.51102478,0.6655281,-5.677579,0.05500669,KRTAP1-4,keratin associated protein 1-4
8120822,0.8555,0.51109309,0.6654197,-5.677647,0.09792086,,
8074780,0.8555,0.51112845,-0.6653636,-5.677682,-0.05789529,YPEL1,yippee like 1
8148474,0.8555,0.51119126,0.6652639,-5.677745,0.08778778,,
7915277,0.8555,0.51121059,0.6652332,-5.677764,0.07016408,MYCL,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
8174837,0.8555,0.51125515,0.6651625,-5.677808,0.04398956,CT47A12///CT47A1///CT47A2///CT47A3///CT47A4///CT47A5///CT47A6///CT47A8///CT47A9///CT47A10///CT47A7///CT47B1///CT47A11,"cancer/testis antigen family 47, member A12///cancer/testis antigen family 47, member A1///cancer/testis antigen family 47, member A2///cancer/testis antigen family 47, member A3///cancer/testis antigen family 47, member A4///cancer/testis antigen family 47, member A5///cancer/testis antigen family 47, member A6///cancer/testis antigen family 47, member A8///cancer/testis antigen family 47, member A9///cancer/testis antigen family 47, member A10///cancer/testis antigen family 47, member A7///cancer/testis antigen family 47, member B1///cancer/testis antigen family 47, member A11"
8118822,0.8557,0.51144326,0.6648641,-5.677995,0.02300713,,
8062981,0.8557,0.51149043,-0.6647892,-5.678042,-0.10413992,PIGT,phosphatidylinositol glycan anchor biosynthesis class T
7996377,0.8557,0.5115294,0.6647274,-5.678081,0.0710628,CES4A,carboxylesterase 4A
7972044,0.8557,0.5115526,0.6646906,-5.678104,0.08360535,COMMD6,COMM domain containing 6
7989347,0.8557,0.51155568,0.6646857,-5.678107,0.10400063,ICE2,interactor of little elongation complex ELL subunit 2
8029465,0.8557,0.51156044,-0.6646782,-5.678111,-0.10702017,BCL3,B-cell CLL/lymphoma 3
8085081,0.8559,0.5116692,-0.6645057,-5.678219,-0.10903307,CRBN,cereblon
8136495,0.8559,0.51170586,-0.6644475,-5.678256,-0.14542247,TTC26,tetratricopeptide repeat domain 26
8093320,0.856,0.51181949,0.6642673,-5.678368,0.07706039,ZNF718///ZNF595,zinc finger protein 718///zinc finger protein 595
8055060,0.8561,0.51192474,-0.6641004,-5.678473,-0.05527181,WDR33,WD repeat domain 33
8120315,0.8561,0.5119297,0.6640926,-5.678478,0.01811828,TINAG,tubulointerstitial nephritis antigen
8018379,0.8562,0.51206452,-0.6638788,-5.678611,-0.08945175,CASKIN2,CASK interacting protein 2
7957351,0.8562,0.512089,-0.66384,-5.678635,-0.02204965,OTOGL,otogelin like
7911096,0.8562,0.51210547,0.6638139,-5.678652,0.14330091,EFCAB2,EF-hand calcium binding domain 2
7951781,0.8562,0.51211812,-0.6637938,-5.678664,-0.07009681,C11orf71,chromosome 11 open reading frame 71
8162006,0.8563,0.51220357,0.6636584,-5.678749,0.21016093,GKAP1,G kinase anchoring protein 1
8054377,0.8563,0.51235274,-0.6634219,-5.678897,-0.08448421,FHL2,four and a half LIM domains 2
8125568,0.8563,0.51236729,0.6633989,-5.678911,0.04151876,COL11A2,collagen type XI alpha 2 chain
8167560,0.8563,0.51238649,0.6633685,-5.67893,0.20194886,GAGE10///GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12C///GAGE12J///GAGE12G///GAGE13///GAGE2E///GAGE6///GAGE2C,G antigen 10///G antigen 12D///G antigen 8///G antigen 12F///G antigen 2A///G antigen 12H///G antigen 12E///G antigen 12C///G antigen 12J///G antigen 12G///G antigen 13///G antigen 2E///G antigen 6///G antigen 2C
7897966,0.8563,0.5124151,-0.6633231,-5.678958,-0.11350823,C1orf158,chromosome 1 open reading frame 158
8087182,0.8563,0.51241939,0.6633163,-5.678963,0.03151164,NCKIPSD,NCK interacting protein with SH3 domain
7949364,0.8563,0.51246285,0.6632475,-5.679006,0.08453844,CDCA5,cell division cycle associated 5
7991762,0.8563,0.51247694,0.6632251,-5.679019,0.04029019,HBA2///HBA1,hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
8099967,0.8563,0.51253032,0.6631405,-5.679072,0.27030394,RBM47,RNA binding motif protein 47
8172191,0.8563,0.51253432,0.6631342,-5.679076,0.07934163,,
8157487,0.8563,0.51255602,0.6630998,-5.679098,0.16518175,PAPPA,pappalysin 1
8130394,0.8563,0.51256068,0.6630924,-5.679102,0.06877946,RGS17,regulator of G-protein signaling 17
7918255,0.8563,0.51260054,-0.6630293,-5.679142,-0.15030358,CLCC1,chloride channel CLIC like 1
8135271,0.8563,0.512603,0.6630254,-5.679144,0.05253317,,
8086615,0.8563,0.5126742,-0.6629126,-5.679215,-0.06139435,LRRC2,leucine rich repeat containing 2
8066025,0.8563,0.51268434,-0.6628965,-5.679225,-0.02380387,,
8103822,0.8563,0.51277505,-0.6627528,-5.679314,-0.12644843,VEGFC,vascular endothelial growth factor C
8035789,0.8563,0.51277551,0.6627521,-5.679315,0.22887256,ZNF826P,"zinc finger protein 826, pseudogene"
7981020,0.8563,0.51277953,-0.6627457,-5.679319,-0.03869964,ASB2,ankyrin repeat and SOCS box containing 2
8038029,0.8563,0.5127874,-0.6627332,-5.679326,-0.13444968,CARD8,caspase recruitment domain family member 8
8159654,0.8564,0.51289859,-0.6625571,-5.679436,-0.04885444,NELFB,negative elongation factor complex member B
8054712,0.8564,0.51290226,0.6625513,-5.67944,0.30500789,IL1A,interleukin 1 alpha
8177635,0.8564,0.51291822,-0.662526,-5.679456,-0.10503671,AK6///TAF9,adenylate kinase 6///TATA-box binding protein associated factor 9
7902282,0.8564,0.51297727,-0.6624325,-5.679514,-0.08125196,HHLA3,HERV-H LTR-associating 3
8125321,0.8564,0.5130365,0.6623387,-5.679573,0.04230368,PRRT1,proline rich transmembrane protein 1
7951178,0.8564,0.51304557,-0.6623243,-5.679582,-0.37373051,TRPC6,transient receptor potential cation channel subfamily C member 6
7990345,0.8564,0.51306896,-0.6622873,-5.679605,-0.06989396,SEMA7A,semaphorin 7A (John Milton Hagen blood group)
8174889,0.8564,0.51309976,-0.6622385,-5.679635,-0.05164249,,
8109049,0.8566,0.51324887,0.6620024,-5.679782,0.05500174,SPINK7,"serine peptidase inhibitor, Kazal type 7 (putative)"
8100391,0.8566,0.51325196,0.6619975,-5.679785,0.02081673,,
8037742,0.8567,0.51337321,0.6618055,-5.679905,0.05194988,PGLYRP1,peptidoglycan recognition protein 1
7981779,0.8568,0.51344419,0.6616932,-5.679975,0.02169875,,
8024255,0.8568,0.51344924,-0.6616852,-5.67998,-0.04729678,MUM1,melanoma associated antigen (mutated) 1
8151205,0.8568,0.5134853,0.6616281,-5.680015,0.02599376,,
8037788,0.8568,0.51352296,-0.6615685,-5.680052,-0.06604072,DACT3,dishevelled binding antagonist of beta catenin 3
8131815,0.8568,0.51355199,-0.6615225,-5.680081,-0.16008257,KLHL7,kelch like family member 7
8039526,0.8568,0.51356133,-0.6615077,-5.68009,-0.05589582,FIZ1,FLT3 interacting zinc finger 1
8068460,0.8569,0.51372415,-0.66125,-5.680251,-0.11924103,MORC3,MORC family CW-type zinc finger 3
8158825,0.8569,0.51373038,0.6612402,-5.680257,0.03798952,PLPP7,phospholipid phosphatase 7 (inactive)
8032922,0.8571,0.51387081,-0.661018,-5.680395,-0.03961019,UHRF1,ubiquitin like with PHD and ring finger domains 1
7943882,0.8571,0.51394866,-0.6608948,-5.680472,-0.10988285,PTS,6-pyruvoyltetrahydropterin synthase
8035201,0.8571,0.51410944,0.6606404,-5.68063,0.03947771,CPAMD8,"C3 and PZP like, alpha-2-macroglobulin domain containing 8"
8101237,0.8571,0.51412395,-0.6606175,-5.680644,-0.11409174,PAQR3,progestin and adipoQ receptor family member 3
7981142,0.8571,0.51412447,0.6606167,-5.680645,0.29513008,CLMN,calmin
7958749,0.8571,0.51414684,-0.6605813,-5.680667,-0.10633811,SH2B3,SH2B adaptor protein 3
8055624,0.8571,0.51415044,-0.6605756,-5.68067,-0.43879048,ZEB2,zinc finger E-box binding homeobox 2
7918911,0.8571,0.51416927,0.6605458,-5.680689,0.07094966,,
8177498,0.8571,0.5141732,0.6605396,-5.680693,0.42210516,MARVELD2,MARVEL domain containing 2
8110022,0.8571,0.51418568,-0.6605198,-5.680705,-0.08702521,ATP6V0E1,ATPase H+ transporting V0 subunit e1
8041568,0.8571,0.51418889,0.6605147,-5.680708,0.04514114,,
8039236,0.8571,0.51423771,0.6604375,-5.680756,0.04104013,LILRA5,leukocyte immunoglobulin like receptor A5
8062691,0.8571,0.51424237,-0.6604302,-5.680761,-0.01585323,,
7938295,0.8571,0.51425623,0.6604082,-5.680774,0.06479295,RPL27A,ribosomal protein L27a
8004556,0.8571,0.5142634,0.6603969,-5.680782,0.03853203,WRAP53,WD repeat containing antisense to TP53
7955135,0.8571,0.51431211,0.6603199,-5.680829,0.02589491,LINC00935,long intergenic non-protein coding RNA 935
8045332,0.8571,0.51438172,-0.6602098,-5.680898,-0.08576438,FAM201B,family with sequence similarity 201 member B
7971075,0.8571,0.51443769,0.6601213,-5.680953,0.03075065,,
8000917,0.8571,0.51444849,-0.6601042,-5.680963,-0.0512475,ZNF785,zinc finger protein 785
8124459,0.8571,0.51445262,-0.6600976,-5.680968,-0.15145319,ZNF322,zinc finger protein 322
8124455,0.8571,0.51450191,0.6600197,-5.681016,0.03169822,,
7910950,0.8571,0.51452039,0.6599905,-5.681034,0.47453765,KMO,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
7939070,0.8571,0.51452992,0.6599754,-5.681043,0.01755144,,
8117640,0.8571,0.5146043,0.6598578,-5.681117,0.10458893,ZSCAN16,zinc finger and SCAN domain containing 16
8111552,0.8571,0.51461511,0.6598407,-5.681127,0.10533551,NADK2,"NAD kinase 2, mitochondrial"
8090639,0.8571,0.51464104,-0.6597997,-5.681153,-0.0736969,PIK3R4,phosphoinositide-3-kinase regulatory subunit 4
7955297,0.8571,0.51464856,0.6597878,-5.68116,0.0631408,AQP5,aquaporin 5
8155699,0.8572,0.51475984,-0.6596119,-5.681269,-0.09747399,FXN,frataxin
8066195,0.8572,0.51477527,-0.6595875,-5.681284,-0.06497544,BLCAP,bladder cancer associated protein
7903541,0.8573,0.51484095,-0.6594837,-5.681349,-0.11003114,STXBP3,syntaxin binding protein 3
8008718,0.8573,0.51486881,0.6594397,-5.681376,0.0258402,OR4D2,olfactory receptor family 4 subfamily D member 2
8021984,0.8573,0.51488062,-0.659421,-5.681388,-0.10880675,YES1,"YES proto-oncogene 1, Src family tyrosine kinase"
8129695,0.8574,0.51500496,0.6592245,-5.68151,0.04486982,ALDH8A1,aldehyde dehydrogenase 8 family member A1
8105596,0.8576,0.51521568,0.6588915,-5.681716,0.39684373,RGS7BP,regulator of G-protein signaling 7 binding protein
8009561,0.8576,0.51521873,0.6588867,-5.681719,0.01863701,RPL38,ribosomal protein L38
8128939,0.8576,0.51522025,0.6588843,-5.681721,0.11136686,TRAF3IP2,TRAF3 interacting protein 2
8088770,0.8576,0.51526754,0.6588096,-5.681767,0.07027665,RNPC3,"RNA binding region (RNP1, RRM) containing 3"
8063923,0.858,0.51552156,-0.6584083,-5.682016,-0.06153332,SLCO4A1,solute carrier organic anion transporter family member 4A1
8025278,0.8581,0.51560305,0.6582796,-5.682096,0.04760397,RETN,resistin
8001776,0.8581,0.51560369,0.6582786,-5.682096,0.02257384,,
8147748,0.8581,0.51564837,0.658208,-5.68214,0.0144166,,
7975410,0.8581,0.51568438,0.6581511,-5.682175,0.055447,,
7960813,0.8581,0.51570876,-0.6581126,-5.682199,-0.01587183,,
